TITLE = "B00009"
VARIABLES = "position", "position(2)", "Vx", "Vy"
ZONE T="Frame 0", I=102, J=78
-132.136287 98.575885 10.219704 0.407541
-130.154863 98.575885 10.183702 0.744424
-128.173439 98.575885 10.248418 0.863324
-126.192015 98.575885 10.461106 0.434612
-124.210591 98.575885 10.678639 0.424213
-122.229167 98.575885 10.470472 0.536705
-120.247743 98.575885 10.695070 0.572428
-118.266319 98.575885 10.691199 0.780461
-116.284895 98.575885 10.482718 0.891885
-114.303471 98.575885 0.000000 0.000000
-112.322047 98.575885 0.000000 0.000000
-110.340623 98.575885 0.000000 0.000000
-108.359199 98.575885 0.000000 0.000000
-106.377775 98.575885 0.000000 0.000000
-104.396351 98.575885 0.000000 0.000000
-102.414927 98.575885 0.000000 0.000000
-100.433503 98.575885 0.000000 0.000000
-98.452079 98.575885 0.000000 0.000000
-96.470655 98.575885 0.000000 0.000000
-94.489231 98.575885 0.000000 0.000000
-92.507807 98.575885 0.000000 0.000000
-90.526383 98.575885 0.000000 0.000000
-88.544959 98.575885 0.000000 0.000000
-86.563536 98.575885 10.810723 0.949034
-84.582112 98.575885 10.839365 0.975904
-82.600688 98.575885 10.948290 1.094666
-80.619264 98.575885 11.007101 1.092705
-78.637840 98.575885 10.982910 1.176517
-76.656416 98.575885 11.015836 1.182168
-74.674992 98.575885 11.061943 1.203602
-72.693568 98.575885 11.056990 1.088150
-70.712144 98.575885 11.073146 1.053526
-68.730720 98.575885 11.192553 1.107598
-66.749296 98.575885 11.052288 1.076223
-64.767872 98.575885 11.048579 1.182473
-62.786448 98.575885 11.182627 1.194308
-60.805024 98.575885 11.171062 1.114924
-58.823600 98.575885 11.048110 0.998955
-56.842176 98.575885 10.917830 0.869029
-54.860752 98.575885 11.136891 1.039591
-52.879328 98.575885 11.139403 1.125818
-50.897904 98.575885 11.324418 1.061677
-48.916480 98.575885 11.350462 1.001813
-46.935056 98.575885 11.220029 0.916100
-44.953632 98.575885 11.283884 0.963669
-42.972208 98.575885 11.243346 1.066504
-40.990784 98.575885 11.322668 1.018576
-39.009360 98.575885 11.501279 0.988881
-37.027936 98.575885 11.353117 0.973553
-35.046512 98.575885 11.321765 0.877425
-33.065088 98.575885 11.459987 0.758093
-31.083664 98.575885 11.340470 0.755804
-29.102240 98.575885 11.386825 0.845582
-27.120816 98.575885 11.587058 0.914538
-25.139392 98.575885 11.797982 0.811515
-23.157968 98.575885 11.749665 0.690000
-21.176544 98.575885 11.706856 0.870223
-19.195120 98.575885 11.881285 0.751025
