TITLE = "B00003"
VARIABLES = "position", "position(2)", "Vx", "Vy"
ZONE T="Frame 0", I=102, J=78
-132.136287 98.575885 0.000000 0.000000
-130.154863 98.575885 6.996847 8.794555
-128.173439 98.575885 10.016004 8.085865
-126.192015 98.575885 11.580480 1.049886
-124.210591 98.575885 10.207486 2.762678
-122.229167 98.575885 11.507118 0.733058
-120.247743 98.575885 10.971487 3.218571
-118.266319 98.575885 8.970035 3.675508
-116.284895 98.575885 8.056870 -1.339197
-114.303471 98.575885 0.000000 0.000000
-112.322047 98.575885 0.000000 0.000000
-110.340623 98.575885 0.000000 0.000000
-108.359199 98.575885 0.000000 0.000000
-106.377775 98.575885 0.000000 0.000000
-104.396351 98.575885 0.000000 0.000000
-102.414927 98.575885 0.000000 0.000000
-100.433503 98.575885 0.000000 0.000000
-98.452079 98.575885 0.000000 0.000000
-96.470655 98.575885 0.000000 0.000000
-94.489231 98.575885 0.000000 0.000000
-92.507807 98.575885 0.000000 0.000000
-90.526383 98.575885 0.000000 0.000000
-88.544959 98.575885 0.000000 0.000000
-86.563536 98.575885 10.958752 2.432682
-84.582112 98.575885 10.225379 1.515936
-82.600688 98.575885 11.301838 0.012046
-80.619264 98.575885 10.617615 2.375954
-78.637840 98.575885 10.383556 -2.033478
-76.656416 98.575885 10.098242 1.801408
-74.674992 98.575885 10.511421 4.652210
-72.693568 98.575885 10.530436 3.904625
-70.712144 98.575885 10.775557 2.294759
-68.730720 98.575885 10.672138 -2.165024
-66.749296 98.575885 9.599104 -0.756226
-64.767872 98.575885 10.998277 0.571889
-62.786448 98.575885 10.159438 -1.366222
-60.805024 98.575885 12.362806 0.963140
-58.823600 98.575885 13.163556 3.122200
-56.842176 98.575885 11.459012 3.784732
-54.860752 98.575885 10.813034 0.754907
-52.879328 98.575885 10.676961 -1.715174
-50.897904 98.575885 10.988790 -0.540119
-48.916480 98.575885 11.197416 -0.031376
-46.935056 98.575885 10.380073 0.325489
-44.953632 98.575885 10.503390 -2.774272
-42.972208 98.575885 10.073441 -6.473676
-40.990784 98.575885 10.984537 -5.936726
-39.009360 98.575885 14.374356 -2.723646
-37.027936 98.575885 12.249035 -0.610803
-35.046512 98.575885 10.527483 -0.753982
-33.065088 98.575885 11.602643 -2.246101
-31.083664 98.575885 10.117748 1.821662
-29.102240 98.575885 11.864062 2.235078
-27.120816 98.575885 15.283505 2.990084
-25.139392 98.575885 13.734835 3.161489
-23.157968 98.575885 10.874919 1.958365
-21.176544 98.575885 11.263573 3.339724
-19.195120 98.575885 11.239697 0.184534
-17.213696 98.575885 0.000000 0.000000
-15.232272 98.575885 0.000000 0.000000
-13.250848 98.575885 0.000000 0.000000
-11.269424 98.575885 0.000000 0.000000
-9.288001 98.575885 0.000000 0.000000
-7.306577 98.575885 0.000000 0.000000
-5.325153 98.575885 10.591928 4.433072
-3.343729 98.575885 12.113395 -0.474927
-1.362305 98.575885 10.769454 2.270371
0.619119 98.575885 9.612981 -2.143155
2.600543 98.575885 10.344701 -0.407629
4.581967 98.575885 11.694547 -1.346027
6.563391 98.575885 11.519224 1.533336
8.544815 98.575885 11.126713 -1.618626
